robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
320.0,-20.0,75.0,-180.0,0.0,-0.0,51.32,-24.06,-122.99,0.521,0.852,-0.004,0.037,0.083
320.0,-20.0,85.0,-180.0,-0.0,-0.0,41.6,-24.2,-123.37,0.523,0.851,-0.005,0.038,0.071
320.0,-20.0,95.0,-180.0,0.0,-0.0,31.54,-24.4,-123.09,0.525,0.85,-0.004,0.039,0.061
320.0,-20.0,105.0,-180.0,0.0,-0.0,21.71,-24.54,-123.4,0.527,0.849,-0.005,0.039,0.055
320.0,-20.0,115.0,-180.0,-0.0,-0.0,11.92,-24.63,-123.54,0.528,0.848,-0.004,0.039,0.056
320.0,-20.0,125.0,-180.0,-0.0,-0.0,2.01,-24.77,-123.42,0.529,0.848,-0.005,0.04,0.06
320.0,-20.0,135.0,-180.0,0.0,-0.0,-7.89,-24.73,-123.64,0.529,0.848,-0.004,0.04,0.064
320.0,-20.0,145.0,-180.0,-0.0,-0.0,-17.64,-24.86,-123.69,0.528,0.848,-0.003,0.04,0.07
320.0,-20.0,155.0,-180.0,0.0,-0.0,-27.51,-24.88,-123.89,0.527,0.849,-0.002,0.04,0.076
320.0,-20.0,165.0,-180.0,-0.0,-0.0,-37.35,-25.14,-124.1,0.524,0.851,-0.002,0.04,0.082
320.0,-20.0,175.0,-180.0,-0.0,-0.0,-47.07,-25.19,-124.2,0.517,0.855,-0.002,0.04,0.093
320.0,-10.0,75.0,-180.0,-0.0,-0.0,51.36,-14.18,-123.25,0.523,0.852,-0.004,0.037,0.081
320.0,-10.0,85.0,-180.0,-0.0,-0.0,41.62,-14.09,-123.64,0.524,0.851,-0.004,0.037,0.072
320.0,-10.0,95.0,-180.0,-0.0,-0.0,31.59,-14.39,-123.45,0.527,0.849,-0.004,0.039,0.062
320.0,-10.0,105.0,-180.0,0.0,-0.0,21.7,-14.53,-123.66,0.528,0.848,-0.005,0.039,0.06
320.0,-10.0,115.0,-180.0,0.0,-0.0,11.88,-14.64,-123.81,0.529,0.848,-0.005,0.039,0.062
320.0,-10.0,125.0,-180.0,-0.0,-0.0,1.96,-14.91,-123.67,0.529,0.847,-0.005,0.04,0.066
320.0,-10.0,135.0,-180.0,0.0,-0.0,-7.97,-14.73,-123.89,0.529,0.848,-0.005,0.04,0.071
320.0,-10.0,145.0,-180.0,0.0,-0.0,-17.72,-14.96,-123.93,0.529,0.848,-0.004,0.04,0.076
320.0,-10.0,155.0,-180.0,-0.0,-0.0,-27.6,-15.23,-124.13,0.529,0.848,-0.005,0.04,0.084
320.0,-10.0,165.0,-180.0,0.0,-0.0,-37.37,-15.08,-124.25,0.527,0.849,-0.003,0.041,0.094
320.0,-10.0,175.0,-180.0,0.0,-0.0,-47.09,-15.33,-124.33,0.521,0.852,-0.003,0.042,0.102
320.0,-0.0,75.0,-180.0,0.0,-0.0,51.38,-4.41,-123.54,0.525,0.85,-0.004,0.037,0.081
320.0,-0.0,85.0,-180.0,-0.0,-0.0,41.63,-4.45,-123.9,0.526,0.849,-0.005,0.038,0.073
320.0,-0.0,95.0,-180.0,-0.0,-0.0,31.56,-4.62,-123.69,0.528,0.848,-0.005,0.039,0.067
320.0,-0.0,105.0,-180.0,0.0,-0.0,21.7,-4.81,-123.96,0.529,0.848,-0.005,0.039,0.065
320.0,-0.0,115.0,-180.0,0.0,-0.0,11.85,-4.75,-124.09,0.529,0.848,-0.005,0.039,0.067
320.0,-0.0,125.0,-180.0,-0.0,-0.0,1.93,-4.98,-124.01,0.53,0.847,-0.005,0.04,0.07
320.0,-0.0,135.0,-180.0,-0.0,-0.0,-7.99,-5.15,-124.18,0.53,0.847,-0.006,0.04,0.076
320.0,-0.0,145.0,-180.0,0.0,-0.0,-17.79,-5.21,-124.17,0.53,0.847,-0.005,0.04,0.082
320.0,-0.0,155.0,-180.0,0.0,-0.0,-27.65,-5.28,-124.35,0.53,0.847,-0.005,0.04,0.091
320.0,-0.0,165.0,-180.0,-0.0,-0.0,-37.41,-5.25,-124.48,0.53,0.847,-0.004,0.041,0.105
320.0,-0.0,175.0,-180.0,-0.0,-0.0,-47.12,-5.56,-124.57,0.528,0.848,-0.004,0.041,0.112
320.0,10.0,75.0,-180.0,-0.0,-0.0,51.42,5.47,-123.79,0.527,0.849,-0.004,0.038,0.08
320.0,10.0,85.0,-180.0,0.0,-0.0,41.64,5.53,-124.18,0.528,0.848,-0.005,0.038,0.074
320.0,10.0,95.0,-180.0,-0.0,-0.0,31.57,5.23,-123.99,0.529,0.848,-0.004,0.039,0.07
320.0,10.0,105.0,-180.0,-0.0,-0.0,21.66,5.13,-124.21,0.529,0.847,-0.005,0.039,0.07
320.0,10.0,115.0,-180.0,-0.0,-0.0,11.84,4.98,-124.37,0.53,0.847,-0.006,0.039,0.071
320.0,10.0,125.0,-180.0,-0.0,-0.0,1.91,4.79,-124.24,0.53,0.847,-0.005,0.04,0.074
320.0,10.0,135.0,-180.0,0.0,-0.0,-8.0,4.77,-124.44,0.53,0.847,-0.005,0.039,0.08
320.0,10.0,145.0,-180.0,0.0,-0.0,-17.79,4.62,-124.45,0.53,0.847,-0.005,0.04,0.085
320.0,10.0,155.0,-180.0,0.0,-0.0,-27.65,4.62,-124.64,0.531,0.846,-0.005,0.04,0.097
320.0,10.0,165.0,-180.0,0.0,-0.0,-37.44,4.33,-124.72,0.533,0.845,-0.004,0.041,0.111
320.0,10.0,175.0,-180.0,0.0,-0.0,-47.16,4.55,-124.82,0.533,0.845,-0.003,0.041,0.121
320.0,20.0,75.0,-180.0,-0.0,-0.0,51.45,15.13,-124.07,0.528,0.848,-0.005,0.038,0.08
320.0,20.0,85.0,-180.0,-0.0,-0.0,41.66,15.23,-124.46,0.528,0.848,-0.006,0.039,0.076
320.0,20.0,95.0,-180.0,0.0,-0.0,31.54,14.97,-124.2,0.53,0.847,-0.006,0.04,0.074
320.0,20.0,105.0,-180.0,0.0,-0.0,21.64,14.85,-124.49,0.53,0.847,-0.005,0.039,0.074
320.0,20.0,115.0,-180.0,-0.0,-0.0,11.83,14.85,-124.63,0.53,0.847,-0.005,0.039,0.076
320.0,20.0,125.0,-180.0,-0.0,-0.0,1.89,14.51,-124.51,0.53,0.847,-0.006,0.04,0.077
320.0,20.0,135.0,-180.0,0.0,-0.0,-8.02,14.63,-124.72,0.53,0.847,-0.006,0.04,0.081
320.0,20.0,145.0,-180.0,-0.0,-0.0,-17.83,14.61,-124.79,0.531,0.847,-0.005,0.04,0.089
320.0,20.0,155.0,-180.0,0.0,-0.0,-27.64,14.21,-124.87,0.532,0.845,-0.006,0.041,0.098
320.0,20.0,165.0,-180.0,0.0,-0.0,-37.49,14.36,-124.97,0.534,0.844,-0.005,0.042,0.11
320.0,20.0,175.0,-180.0,0.0,-0.0,-47.12,14.11,-125.1,0.538,0.842,-0.005,0.042,0.12
320.0,30.0,75.0,-180.0,-0.0,-0.0,51.44,24.91,-124.31,0.528,0.848,-0.007,0.04,0.081
320.0,30.0,85.0,-180.0,-0.0,-0.0,41.64,24.89,-124.75,0.529,0.848,-0.006,0.039,0.079
320.0,30.0,95.0,-180.0,-0.0,-0.0,31.47,24.78,-124.48,0.529,0.848,-0.007,0.04,0.077
320.0,30.0,105.0,-180.0,-0.0,-0.0,21.72,24.74,-124.88,0.529,0.848,-0.006,0.039,0.077
320.0,30.0,115.0,-180.0,0.0,-0.0,11.84,24.52,-124.93,0.53,0.847,-0.007,0.039,0.078
320.0,30.0,125.0,-180.0,0.0,-0.0,1.82,24.65,-124.79,0.529,0.847,-0.006,0.04,0.079
320.0,30.0,135.0,-180.0,-0.0,-0.0,-7.94,24.4,-125.01,0.53,0.847,-0.007,0.04,0.081
320.0,30.0,145.0,-180.0,-0.0,-0.0,-17.86,24.48,-125.06,0.531,0.847,-0.005,0.04,0.086
320.0,30.0,155.0,-180.0,0.0,-0.0,-27.52,24.01,-125.21,0.533,0.845,-0.006,0.041,0.094
320.0,30.0,165.0,-180.0,0.0,-0.0,-37.55,24.23,-125.29,0.535,0.844,-0.005,0.042,0.104
320.0,30.0,175.0,-180.0,-0.0,-0.0,-47.17,23.9,-125.35,0.541,0.84,-0.004,0.042,0.109
320.0,40.0,75.0,-180.0,0.0,-0.0,51.46,34.62,-124.63,0.528,0.848,-0.007,0.039,0.084
320.0,40.0,85.0,-180.0,-0.0,-0.0,41.58,34.57,-124.99,0.528,0.848,-0.008,0.04,0.082
320.0,40.0,95.0,-180.0,-0.0,-0.0,31.48,34.54,-124.79,0.529,0.848,-0.007,0.04,0.08
320.0,40.0,105.0,-180.0,0.0,-0.0,21.76,34.29,-125.17,0.529,0.847,-0.008,0.04,0.079
320.0,40.0,115.0,-180.0,-0.0,-0.0,11.81,34.41,-125.21,0.529,0.848,-0.007,0.04,0.078
320.0,40.0,125.0,-180.0,0.0,-0.0,1.77,34.28,-124.99,0.53,0.847,-0.007,0.04,0.078
320.0,40.0,135.0,-180.0,-0.0,-0.0,-7.87,34.13,-125.33,0.53,0.847,-0.007,0.04,0.079
320.0,40.0,145.0,-180.0,-0.0,-0.0,-17.89,33.89,-125.19,0.531,0.846,-0.006,0.041,0.082
320.0,40.0,155.0,-180.0,-0.0,-0.0,-27.48,34.01,-125.56,0.532,0.845,-0.006,0.041,0.086
320.0,40.0,165.0,-180.0,-0.0,-0.0,-37.46,33.86,-125.65,0.536,0.843,-0.005,0.042,0.089
320.0,40.0,175.0,-180.0,0.0,-0.0,-47.34,33.65,-125.56,0.54,0.84,-0.005,0.043,0.084
320.0,50.0,75.0,-180.0,-0.0,-0.0,51.44,44.34,-124.9,0.528,0.848,-0.008,0.04,0.087
320.0,50.0,85.0,-180.0,0.0,-0.0,41.54,44.33,-125.26,0.528,0.848,-0.008,0.04,0.084
320.0,50.0,95.0,-180.0,-0.0,-0.0,31.62,44.26,-125.18,0.528,0.848,-0.008,0.04,0.081
320.0,50.0,105.0,-180.0,-0.0,-0.0,21.73,44.11,-125.48,0.529,0.848,-0.008,0.04,0.079
320.0,50.0,115.0,-180.0,0.0,-0.0,11.79,44.22,-125.51,0.528,0.848,-0.007,0.039,0.077
320.0,50.0,125.0,-180.0,0.0,-0.0,1.85,44.13,-125.31,0.529,0.848,-0.007,0.04,0.075
320.0,50.0,135.0,-180.0,-0.0,-0.0,-7.88,44.09,-125.69,0.529,0.847,-0.007,0.04,0.076
320.0,50.0,145.0,-180.0,0.0,-0.0,-17.76,43.93,-125.55,0.531,0.847,-0.006,0.041,0.074
320.0,50.0,155.0,-180.0,-0.0,-0.0,-27.62,43.68,-125.78,0.532,0.845,-0.007,0.042,0.074
320.0,50.0,165.0,-180.0,-0.0,-0.0,-37.27,43.65,-126.05,0.535,0.844,-0.006,0.042,0.068
320.0,50.0,175.0,-180.0,0.0,-0.0,-47.48,43.42,-125.89,0.539,0.841,-0.006,0.043,0.061
330.0,-50.0,75.0,-180.0,0.0,-0.0,51.23,-53.79,-112.24,0.521,0.853,-0.004,0.035,0.108
330.0,-50.0,85.0,-180.0,0.0,-0.0,41.36,-53.82,-112.25,0.521,0.852,-0.004,0.036,0.096
330.0,-50.0,95.0,-180.0,0.0,-0.0,31.66,-53.98,-112.44,0.524,0.851,-0.005,0.038,0.068
330.0,-50.0,105.0,-180.0,-0.0,-0.0,21.79,-54.25,-112.52,0.527,0.849,-0.005,0.039,0.045
330.0,-50.0,115.0,-180.0,0.0,-0.0,12.08,-54.17,-112.54,0.529,0.848,-0.004,0.04,0.04
330.0,-50.0,125.0,-180.0,0.0,-0.0,2.16,-54.3,-112.69,0.529,0.847,-0.003,0.04,0.041
330.0,-50.0,135.0,-180.0,-0.0,-0.0,-7.47,-54.39,-112.99,0.529,0.847,-0.002,0.039,0.044
330.0,-50.0,145.0,-180.0,-0.0,-0.0,-17.31,-54.39,-113.06,0.528,0.848,-0.002,0.04,0.047
330.0,-50.0,155.0,-180.0,-0.0,-0.0,-27.04,-54.52,-113.51,0.525,0.85,-0.001,0.04,0.048
330.0,-50.0,165.0,-180.0,-0.0,-0.0,-37.31,-54.67,-113.42,0.519,0.854,-0.001,0.04,0.059
330.0,-50.0,175.0,-180.0,0.0,-0.0,-47.32,-55.16,-113.54,0.517,0.855,-0.004,0.039,0.072
330.0,-40.0,75.0,-180.0,0.0,-0.0,51.12,-43.82,-112.41,0.52,0.853,-0.005,0.036,0.093
330.0,-40.0,85.0,-180.0,-0.0,-0.0,41.46,-43.86,-112.8,0.521,0.853,-0.005,0.036,0.082
330.0,-40.0,95.0,-180.0,-0.0,-0.0,31.6,-44.17,-112.63,0.524,0.851,-0.005,0.038,0.062
330.0,-40.0,105.0,-180.0,-0.0,-0.0,21.76,-44.14,-112.89,0.526,0.849,-0.004,0.038,0.049
330.0,-40.0,115.0,-180.0,-0.0,-0.0,11.93,-44.51,-112.93,0.528,0.848,-0.005,0.039,0.045
330.0,-40.0,125.0,-180.0,0.0,-0.0,2.1,-44.43,-113.06,0.528,0.848,-0.004,0.039,0.047
330.0,-40.0,135.0,-180.0,-0.0,-0.0,-7.8,-44.51,-113.18,0.528,0.848,-0.004,0.039,0.051
330.0,-40.0,145.0,-180.0,0.0,-0.0,-17.44,-44.73,-113.33,0.528,0.848,-0.003,0.039,0.055
330.0,-40.0,155.0,-180.0,-0.0,-0.0,-27.47,-44.49,-113.56,0.525,0.85,-0.001,0.039,0.058
330.0,-40.0,165.0,-180.0,-0.0,-0.0,-37.08,-44.88,-113.82,0.522,0.852,-0.001,0.04,0.061
330.0,-40.0,175.0,-180.0,-0.0,-0.0,-47.35,-44.91,-113.91,0.517,0.855,-0.003,0.039,0.072
330.0,-30.0,75.0,-180.0,-0.0,-0.0,51.14,-33.81,-112.74,0.519,0.854,-0.004,0.036,0.086
330.0,-30.0,85.0,-180.0,-0.0,-0.0,41.43,-33.91,-113.08,0.521,0.853,-0.005,0.036,0.076
330.0,-30.0,95.0,-180.0,0.0,-0.0,31.58,-34.16,-112.92,0.523,0.851,-0.005,0.038,0.061
330.0,-30.0,105.0,-180.0,-0.0,-0.0,21.77,-34.18,-113.24,0.526,0.85,-0.005,0.038,0.049
330.0,-30.0,115.0,-180.0,-0.0,-0.0,11.84,-34.48,-113.2,0.528,0.848,-0.005,0.039,0.05
330.0,-30.0,125.0,-180.0,0.0,-0.0,2.06,-34.61,-113.4,0.528,0.848,-0.005,0.039,0.053
330.0,-30.0,135.0,-180.0,-0.0,-0.0,-8.0,-34.4,-113.37,0.528,0.848,-0.004,0.039,0.058
330.0,-30.0,145.0,-180.0,-0.0,-0.0,-17.58,-34.62,-113.53,0.528,0.848,-0.004,0.039,0.061
330.0,-30.0,155.0,-180.0,-0.0,-0.0,-27.56,-34.65,-113.74,0.526,0.849,-0.003,0.039,0.065
330.0,-30.0,165.0,-180.0,0.0,-0.0,-37.18,-34.6,-113.87,0.522,0.852,-0.002,0.04,0.069
330.0,-30.0,175.0,-180.0,-0.0,-0.0,-47.41,-35.04,-114.18,0.518,0.855,-0.003,0.04,0.078
330.0,-20.0,75.0,-180.0,-0.0,-0.0,51.22,-23.97,-113.02,0.519,0.854,-0.004,0.036,0.086
330.0,-20.0,85.0,-180.0,0.0,-0.0,41.46,-24.01,-113.37,0.521,0.853,-0.005,0.036,0.074
330.0,-20.0,95.0,-180.0,0.0,-0.0,31.54,-24.29,-113.21,0.524,0.851,-0.004,0.038,0.06
330.0,-20.0,105.0,-180.0,-0.0,-0.0,21.78,-24.38,-113.51,0.527,0.849,-0.004,0.038,0.053
330.0,-20.0,115.0,-180.0,-0.0,-0.0,11.82,-24.73,-113.53,0.528,0.848,-0.005,0.039,0.054
330.0,-20.0,125.0,-180.0,-0.0,-0.0,1.93,-24.5,-113.65,0.528,0.848,-0.004,0.038,0.057
330.0,-20.0,135.0,-180.0,0.0,-0.0,-7.99,-24.71,-113.71,0.528,0.848,-0.005,0.039,0.062
330.0,-20.0,145.0,-180.0,0.0,-0.0,-17.77,-24.95,-113.71,0.529,0.848,-0.005,0.039,0.067
330.0,-20.0,155.0,-180.0,-0.0,-0.0,-27.66,-24.79,-113.92,0.527,0.849,-0.004,0.039,0.073
330.0,-20.0,165.0,-180.0,-0.0,-0.0,-37.3,-25.03,-114.01,0.524,0.85,-0.003,0.04,0.079
330.0,-20.0,175.0,-180.0,0.0,-0.0,-47.43,-24.86,-114.4,0.518,0.855,-0.002,0.039,0.089
330.0,-10.0,75.0,-180.0,-0.0,-0.0,51.32,-14.07,-113.35,0.521,0.853,-0.004,0.036,0.084
330.0,-10.0,85.0,-180.0,-0.0,-0.0,41.51,-14.0,-113.66,0.523,0.852,-0.004,0.036,0.074
330.0,-10.0,95.0,-180.0,0.0,-0.0,31.51,-14.33,-113.51,0.526,0.85,-0.004,0.038,0.062
330.0,-10.0,105.0,-180.0,-0.0,-0.0,21.73,-14.34,-113.79,0.527,0.849,-0.004,0.038,0.057
330.0,-10.0,115.0,-180.0,-0.0,-0.0,11.84,-14.63,-113.8,0.529,0.848,-0.005,0.039,0.059
330.0,-10.0,125.0,-180.0,0.0,-0.0,1.89,-14.81,-113.98,0.529,0.848,-0.006,0.039,0.062
330.0,-10.0,135.0,-180.0,0.0,-0.0,-8.02,-14.71,-114.0,0.529,0.848,-0.005,0.038,0.067
330.0,-10.0,145.0,-180.0,-0.0,-0.0,-17.87,-14.93,-113.97,0.529,0.848,-0.005,0.039,0.073
330.0,-10.0,155.0,-180.0,-0.0,-0.0,-27.7,-14.81,-114.15,0.528,0.848,-0.004,0.039,0.08
330.0,-10.0,165.0,-180.0,0.0,-0.0,-37.43,-14.9,-114.15,0.527,0.849,-0.004,0.04,0.09
330.0,-10.0,175.0,-180.0,-0.0,-0.0,-47.37,-14.97,-114.59,0.522,0.852,-0.003,0.04,0.099
330.0,-0.0,75.0,-180.0,-0.0,-0.0,51.37,-4.31,-113.61,0.524,0.851,-0.004,0.036,0.082
330.0,-0.0,85.0,-180.0,-0.0,-0.0,41.55,-4.19,-113.93,0.525,0.85,-0.004,0.036,0.073
330.0,-0.0,95.0,-180.0,-0.0,-0.0,31.53,-4.58,-113.81,0.528,0.848,-0.005,0.038,0.064
330.0,-0.0,105.0,-180.0,-0.0,-0.0,21.68,-4.59,-114.05,0.529,0.848,-0.004,0.038,0.062
330.0,-0.0,115.0,-180.0,0.0,-0.0,11.83,-4.81,-114.06,0.529,0.847,-0.005,0.038,0.064
330.0,-0.0,125.0,-180.0,0.0,-0.0,1.84,-5.0,-114.23,0.529,0.847,-0.006,0.039,0.066
330.0,-0.0,135.0,-180.0,-0.0,-0.0,-8.03,-5.01,-114.26,0.529,0.848,-0.006,0.039,0.071
330.0,-0.0,145.0,-180.0,0.0,-0.0,-17.92,-4.97,-114.22,0.529,0.848,-0.004,0.038,0.077
330.0,-0.0,155.0,-180.0,-0.0,-0.0,-27.72,-5.14,-114.4,0.529,0.848,-0.005,0.039,0.088
330.0,-0.0,165.0,-180.0,-0.0,-0.0,-37.49,-5.4,-114.37,0.53,0.847,-0.005,0.04,0.099
330.0,-0.0,175.0,-180.0,0.0,-0.0,-47.47,-5.31,-114.74,0.528,0.848,-0.004,0.04,0.112
330.0,10.0,75.0,-180.0,-0.0,-0.0,51.41,5.52,-113.84,0.527,0.849,-0.004,0.037,0.079
330.0,10.0,85.0,-180.0,-0.0,-0.0,41.57,5.51,-114.18,0.529,0.848,-0.005,0.037,0.072
330.0,10.0,95.0,-180.0,0.0,-0.0,31.52,5.23,-114.04,0.53,0.847,-0.005,0.039,0.068
330.0,10.0,105.0,-180.0,-0.0,-0.0,21.7,5.21,-114.31,0.53,0.847,-0.005,0.038,0.067
330.0,10.0,115.0,-180.0,-0.0,-0.0,11.81,4.92,-114.39,0.53,0.847,-0.006,0.039,0.068
330.0,10.0,125.0,-180.0,0.0,-0.0,1.85,4.95,-114.45,0.53,0.847,-0.005,0.038,0.071
330.0,10.0,135.0,-180.0,-0.0,-0.0,-8.05,4.83,-114.52,0.53,0.847,-0.005,0.038,0.076
330.0,10.0,145.0,-180.0,-0.0,-0.0,-17.91,4.67,-114.43,0.531,0.847,-0.005,0.039,0.082
330.0,10.0,155.0,-180.0,-0.0,-0.0,-27.74,4.85,-114.65,0.53,0.847,-0.005,0.038,0.09
330.0,10.0,165.0,-180.0,-0.0,-0.0,-37.51,4.59,-114.61,0.532,0.846,-0.004,0.04,0.105
330.0,10.0,175.0,-180.0,-0.0,-0.0,-47.47,4.61,-115.0,0.534,0.844,-0.004,0.04,0.122
330.0,20.0,75.0,-180.0,-0.0,-0.0,51.37,15.19,-114.06,0.529,0.848,-0.005,0.038,0.078
330.0,20.0,85.0,-180.0,0.0,-0.0,41.56,15.21,-114.43,0.53,0.847,-0.005,0.038,0.074
330.0,20.0,95.0,-180.0,-0.0,-0.0,31.54,15.04,-114.3,0.53,0.847,-0.006,0.039,0.072
330.0,20.0,105.0,-180.0,0.0,-0.0,21.73,15.08,-114.6,0.53,0.847,-0.006,0.038,0.071
330.0,20.0,115.0,-180.0,0.0,-0.0,11.75,14.79,-114.61,0.53,0.847,-0.006,0.039,0.073
330.0,20.0,125.0,-180.0,-0.0,-0.0,1.84,14.88,-114.75,0.53,0.847,-0.006,0.038,0.074
330.0,20.0,135.0,-180.0,0.0,-0.0,-8.08,14.6,-114.78,0.53,0.847,-0.007,0.039,0.078
330.0,20.0,145.0,-180.0,0.0,-0.0,-17.88,14.52,-114.79,0.53,0.847,-0.006,0.039,0.082
330.0,20.0,155.0,-180.0,0.0,-0.0,-27.78,14.31,-114.9,0.532,0.846,-0.006,0.04,0.092
330.0,20.0,165.0,-180.0,-0.0,-0.0,-37.51,14.47,-114.92,0.533,0.845,-0.006,0.04,0.102
330.0,20.0,175.0,-180.0,0.0,-0.0,-47.53,14.19,-115.21,0.539,0.842,-0.005,0.041,0.12
330.0,30.0,75.0,-180.0,0.0,-0.0,51.34,25.01,-114.32,0.53,0.847,-0.006,0.038,0.079
330.0,30.0,85.0,-180.0,0.0,-0.0,41.54,25.12,-114.74,0.53,0.847,-0.006,0.038,0.076
330.0,30.0,95.0,-180.0,0.0,-0.0,31.58,24.87,-114.59,0.53,0.847,-0.006,0.039,0.075
330.0,30.0,105.0,-180.0,-0.0,-0.0,21.68,24.79,-114.91,0.53,0.847,-0.007,0.038,0.075
330.0,30.0,115.0,-180.0,-0.0,-0.0,11.71,24.63,-114.91,0.53,0.847,-0.007,0.039,0.074
330.0,30.0,125.0,-180.0,-0.0,-0.0,1.9,24.56,-115.03,0.53,0.847,-0.007,0.038,0.076
330.0,30.0,135.0,-180.0,-0.0,-0.0,-8.17,24.67,-115.03,0.53,0.847,-0.006,0.039,0.078
330.0,30.0,145.0,-180.0,0.0,-0.0,-17.8,24.22,-115.11,0.531,0.846,-0.007,0.039,0.08
330.0,30.0,155.0,-180.0,0.0,-0.0,-27.82,24.36,-115.22,0.532,0.846,-0.006,0.039,0.089
330.0,30.0,165.0,-180.0,-0.0,-0.0,-37.43,24.05,-115.2,0.535,0.844,-0.006,0.04,0.096
330.0,30.0,175.0,-180.0,-0.0,-0.0,-47.49,24.0,-115.48,0.54,0.84,-0.005,0.041,0.105
330.0,40.0,75.0,-180.0,0.0,-0.0,51.35,34.63,-114.6,0.529,0.847,-0.006,0.039,0.083
330.0,40.0,85.0,-180.0,0.0,-0.0,41.59,34.61,-115.04,0.53,0.847,-0.007,0.038,0.08
330.0,40.0,95.0,-180.0,0.0,-0.0,31.6,34.59,-114.93,0.53,0.847,-0.006,0.039,0.078
330.0,40.0,105.0,-180.0,0.0,-0.0,21.64,34.37,-115.16,0.53,0.847,-0.007,0.039,0.077
330.0,40.0,115.0,-180.0,-0.0,-0.0,11.72,34.52,-115.18,0.53,0.847,-0.007,0.039,0.076
330.0,40.0,125.0,-180.0,0.0,-0.0,1.86,34.32,-115.29,0.53,0.847,-0.007,0.038,0.075
330.0,40.0,135.0,-180.0,0.0,-0.0,-8.1,34.44,-115.36,0.53,0.847,-0.006,0.038,0.076
330.0,40.0,145.0,-180.0,-0.0,-0.0,-17.79,34.04,-115.37,0.531,0.846,-0.007,0.039,0.077
330.0,40.0,155.0,-180.0,0.0,-0.0,-27.87,34.18,-115.47,0.532,0.846,-0.005,0.039,0.081
330.0,40.0,165.0,-180.0,0.0,-0.0,-37.41,33.95,-115.53,0.535,0.844,-0.006,0.04,0.082
330.0,40.0,175.0,-180.0,0.0,-0.0,-47.41,33.9,-115.8,0.539,0.841,-0.005,0.041,0.082
330.0,50.0,75.0,-180.0,0.0,-0.0,51.43,44.39,-115.06,0.529,0.848,-0.008,0.039,0.085
330.0,50.0,85.0,-180.0,-0.0,-0.0,41.75,44.37,-115.29,0.529,0.848,-0.008,0.039,0.089
330.0,50.0,95.0,-180.0,0.0,-0.0,31.63,44.32,-115.38,0.529,0.848,-0.007,0.038,0.079
330.0,50.0,105.0,-180.0,-0.0,-0.0,21.62,44.16,-115.41,0.53,0.847,-0.008,0.039,0.076
330.0,50.0,115.0,-180.0,-0.0,-0.0,11.85,44.23,-115.48,0.53,0.847,-0.007,0.039,0.078
330.0,50.0,125.0,-180.0,-0.0,-0.0,1.78,44.24,-115.51,0.529,0.847,-0.007,0.039,0.073
330.0,50.0,135.0,-180.0,-0.0,-0.0,-7.94,44.17,-115.71,0.53,0.847,-0.007,0.038,0.072
330.0,50.0,145.0,-180.0,0.0,-0.0,-17.91,43.88,-115.52,0.531,0.846,-0.007,0.04,0.072
330.0,50.0,155.0,-180.0,0.0,-0.0,-27.62,43.98,-115.85,0.532,0.846,-0.006,0.04,0.07
330.0,50.0,165.0,-180.0,-0.0,-0.0,-37.64,43.87,-115.76,0.534,0.844,-0.006,0.041,0.065
330.0,50.0,175.0,-180.0,0.0,-0.0,-47.32,43.47,-116.11,0.538,0.842,-0.006,0.041,0.058
340.0,-50.0,75.0,-180.0,-0.0,-0.0,51.23,-53.75,-102.58,0.521,0.853,-0.005,0.033,0.107
340.0,-50.0,85.0,-180.0,0.0,-0.0,41.35,-53.69,-102.54,0.521,0.853,-0.005,0.034,0.098
340.0,-50.0,95.0,-180.0,0.0,-0.0,31.51,-53.86,-102.64,0.523,0.851,-0.005,0.036,0.072
340.0,-50.0,105.0,-180.0,-0.0,-0.0,21.81,-54.13,-102.69,0.527,0.849,-0.005,0.038,0.048
340.0,-50.0,115.0,-180.0,-0.0,-0.0,11.89,-54.05,-102.52,0.528,0.848,-0.004,0.039,0.038
340.0,-50.0,125.0,-180.0,0.0,-0.0,2.12,-54.24,-102.82,0.529,0.848,-0.003,0.038,0.039
340.0,-50.0,135.0,-180.0,0.0,-0.0,-7.67,-54.53,-102.88,0.529,0.848,-0.003,0.038,0.043
340.0,-50.0,145.0,-180.0,0.0,-0.0,-17.37,-54.27,-103.23,0.528,0.848,-0.002,0.038,0.048
340.0,-50.0,155.0,-180.0,-0.0,-0.0,-27.25,-54.6,-103.59,0.527,0.849,-0.001,0.038,0.049
340.0,-50.0,165.0,-180.0,-0.0,-0.0,-37.05,-54.5,-103.69,0.521,0.853,-0.001,0.038,0.054
340.0,-50.0,175.0,-180.0,0.0,-0.0,-47.6,-54.84,-103.55,0.517,0.855,-0.004,0.038,0.068
340.0,-40.0,75.0,-180.0,0.0,-0.0,51.16,-43.8,-102.77,0.52,0.854,-0.004,0.034,0.091
340.0,-40.0,85.0,-180.0,0.0,-0.0,41.48,-43.81,-102.81,0.52,0.853,-0.005,0.035,0.084
340.0,-40.0,95.0,-180.0,-0.0,-0.0,31.45,-44.1,-102.93,0.523,0.851,-0.005,0.036,0.066
340.0,-40.0,105.0,-180.0,0.0,-0.0,21.76,-44.06,-103.03,0.526,0.85,-0.005,0.037,0.05
